IDpol,ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Area,Density,Region,ClaimAmount,Power_x_DrivAge,DrivAge_bucket
2203740.0,1,1.0,8,12,48,50,B12,Diesel,D,1313,Centre,213.04,384,36-50
2203772.0,1,0.89,5,1,51,58,B1,Regular,E,4656,Ile-de-France,1172.0,255,51-70
2203816.0,1,1.0,5,13,37,62,B5,Diesel,A,11,Centre,1128.0,185,36-50
2203844.0,2,0.87,6,10,42,60,B1,Diesel,C,212,Provence-Alpes-Cotes-D'Azur,70.0,252,36-50
2203844.0,2,0.87,6,10,42,60,B1,Diesel,C,212,Provence-Alpes-Cotes-D'Azur,527.3,252,36-50
2203870.0,1,0.99,6,13,51,67,B2,Diesel,C,229,Bretagne,1172.0,306,51-70
2203879.0,1,1.0,6,8,50,54,B1,Regular,E,3386,Bretagne,592.2,300,36-50
2203947.0,1,1.0,6,12,64,50,B1,Diesel,B,81,Centre,1035.56,384,51-70
2203975.0,1,1.0,4,2,76,50,B1,Regular,C,216,Bretagne,1172.0,304,
2203990.0,1,1.0,8,7,68,58,B2,Regular,B,91,Centre,136.24,544,51-70
2204025.0,1,1.0,7,10,57,62,B13,Diesel,C,322,Midi-Pyrenees,2774.03,399,51-70
2204056.0,1,1.0,6,15,39,50,B2,Diesel,A,20,Centre,741.77,234,36-50
2204072.0,1,1.0,5,6,45,50,B3,Diesel,C,229,Bretagne,1172.0,225,36-50
2204111.0,1,0.43,7,12,36,76,B1,Regular,C,192,Centre,2672.0,252,36-50
2204254.0,1,1.0,6,8,37,50,B4,Regular,C,102,Poitou-Charentes,1591.18,222,36-50
2204259.0,1,1.0,5,1,47,50,B1,Diesel,D,1001,Ile-de-France,822.56,235,36-50
2204436.0,1,0.59,6,6,69,50,B1,Diesel,A,30,Centre,4282.23,414,51-70
2204448.0,1,1.0,6,6,57,71,B1,Diesel,D,731,Rhone-Alpes,1172.0,342,51-70
2204474.0,1,1.0,5,17,80,62,B2,Diesel,A,37,Bretagne,1172.0,400,
2204495.0,1,0.9,5,14,35,50,B5,Diesel,E,3541,Pays-de-la-Loire,586.0,175,26-35
2204530.0,1,0.7,6,13,50,50,B1,Diesel,A,35,Centre,1172.0,300,36-50
2204575.0,1,1.0,7,9,25,72,B2,Regular,A,35,Centre,1172.0,175,18-25
2204647.0,1,1.0,7,6,41,54,B4,Regular,D,633,Bretagne,2204.3,287,36-50
2204662.0,1,1.0,6,16,36,112,B1,Diesel,E,2044,Centre,1172.0,216,36-50
2204669.0,1,1.0,9,8,35,63,B10,Diesel,B,67,Centre,831.96,315,26-35
2204717.0,1,1.0,7,3,61,50,B2,Diesel,C,115,Ile-de-France,1172.0,427,51-70
2204769.0,1,1.0,7,10,29,85,B4,Regular,E,5449,Rhone-Alpes,5409.75,203,26-35
2204803.0,1,0.01,9,15,47,67,B10,Diesel,E,4116,Centre,2742.11,423,36-50
2204840.0,1,1.0,5,6,45,67,B1,Regular,E,3859,Rhone-Alpes,1172.0,225,36-50
2204847.0,1,0.31,6,6,55,50,B5,Regular,D,1152,Ile-de-France,1172.0,330,51-70
2204848.0,1,0.32,4,6,68,50,B2,Regular,D,1199,Pays-de-la-Loire,2637.37,272,51-70
2204882.0,1,0.49,7,5,36,50,B1,Regular,D,983,Pays-de-la-Loire,824.08,252,36-50
2205047.0,1,1.0,9,4,50,50,B12,Diesel,C,115,Centre,1172.0,450,36-50
2205106.0,1,0.16,6,8,29,50,B4,Regular,E,3946,Rhone-Alpes,663.23,174,26-35
2205133.0,1,0.42,5,6,53,51,B1,Regular,D,1002,Rhone-Alpes,8500.0,265,51-70
2205134.0,1,1.0,10,17,52,50,B10,Regular,D,957,Pays-de-la-Loire,2672.0,520,51-70
2205174.0,1,1.0,5,5,39,51,B4,Diesel,E,9307,Rhone-Alpes,1172.0,195,36-50
2205192.0,1,0.84,4,6,49,50,B1,Regular,B,78,Centre,1172.0,196,36-50
2205196.0,1,0.77,5,2,53,60,B1,Regular,B,71,Bretagne,11002.0,265,51-70
2205263.0,1,0.8,6,6,40,50,B2,Diesel,D,511,Centre,3729.05,240,36-50
2205298.0,1,0.31,5,3,40,54,B6,Regular,A,44,Centre,1172.0,200,36-50
2205330.0,1,1.0,7,6,58,67,B2,Diesel,B,54,Bretagne,1172.0,406,51-70
2205348.0,2,0.72,9,11,51,50,B10,Diesel,C,217,Pays-de-la-Loire,1172.0,459,51-70
2205348.0,2,0.72,9,11,51,50,B10,Diesel,C,217,Pays-de-la-Loire,6228.0,459,51-70
2205352.0,1,1.0,10,6,40,73,B5,Regular,C,133,Centre,1501.78,400,36-50
2205428.0,1,1.0,7,5,38,85,B1,Regular,E,4116,Centre,4762.45,266,36-50
2205437.0,2,0.58,8,2,36,50,B13,Diesel,C,221,Pays-de-la-Loire,2111.31,288,36-50
2205437.0,2,0.58,8,2,36,50,B13,Diesel,C,221,Pays-de-la-Loire,68.62,288,36-50
2205469.0,1,0.44,9,8,29,68,B1,Regular,E,9307,Rhone-Alpes,1172.0,261,26-35
2205488.0,1,0.55,5,9,42,100,B4,Diesel,E,3661,Ile-de-France,1172.0,210,36-50
2205491.0,1,1.0,12,6,40,76,B3,Regular,D,942,Rhone-Alpes,109743.72,480,36-50
2205507.0,1,0.59,6,9,27,72,B3,Diesel,C,405,Centre,236.89,162,26-35
2205542.0,1,1.0,9,8,33,50,B11,Regular,F,16533,Ile-de-France,91.0,297,26-35
2205553.0,1,1.0,10,9,44,50,B13,Regular,D,1895,Nord-Pas-de-Calais,1172.0,440,36-50
2205657.0,1,1.0,6,8,55,50,B2,Diesel,C,302,Bretagne,52.17,330,51-70
2205720.0,1,1.0,9,10,57,50,B2,Regular,C,132,Centre,1172.0,513,51-70
2205791.0,1,1.0,7,6,35,68,B3,Regular,B,71,Poitou-Charentes,58.69,245,26-35
2205793.0,1,0.17,8,4,33,59,B2,Diesel,B,51,Centre,586.0,264,26-35
2205806.0,1,1.0,9,2,37,65,B2,Regular,A,34,Poitou-Charentes,1172.0,333,36-50
2205817.0,1,0.35,5,10,38,72,B5,Diesel,C,302,Bretagne,1172.0,190,36-50
2205838.0,1,0.39,4,2,30,90,B3,Diesel,E,2710,Basse-Normandie,1172.0,120,26-35
2205890.0,1,0.77,4,12,45,100,B1,Regular,C,227,Poitou-Charentes,2752.45,180,36-50
2205894.0,1,0.34,7,3,45,50,B1,Diesel,D,972,Rhone-Alpes,1172.0,315,36-50
2206005.0,1,1.0,7,3,57,62,B10,Diesel,C,473,Bretagne,1172.0,399,51-70
2206012.0,1,0.43,4,13,61,50,B6,Regular,D,1408,Pays-de-la-Loire,1537.38,244,51-70
2206067.0,1,0.03,9,14,73,50,B1,Regular,A,49,Centre,2964.0,657,
2206084.0,1,0.25,5,6,55,50,B1,Regular,C,256,Rhone-Alpes,1531.76,275,51-70
2206168.0,1,0.32,6,8,27,100,B3,Diesel,C,196,Bourgogne,2972.51,162,26-35
2206171.0,1,0.76,5,14,51,58,B2,Diesel,A,15,Bourgogne,1172.0,255,51-70
2206261.0,1,0.95,5,11,34,76,B2,Diesel,A,13,Centre,1172.0,170,26-35
2206281.0,1,1.0,7,6,58,50,B2,Regular,C,405,Centre,71.76,406,51-70
2206287.0,1,1.0,7,13,25,85,B3,Regular,B,67,Centre,1172.0,175,18-25
2206377.0,1,1.0,7,9,45,50,B2,Diesel,C,109,Centre,1172.0,315,36-50
2206381.0,1,1.0,5,6,51,55,B5,Regular,C,186,Centre,1172.0,255,51-70
2206399.0,1,0.005479452,5,10,23,85,B2,Diesel,C,484,Pays-de-la-Loire,2397.27,115,18-25
2206427.0,1,1.0,6,1,48,58,B5,Regular,C,218,Pays-de-la-Loire,268.72,288,36-50
2206454.0,1,1.0,6,2,79,50,B1,Diesel,B,86,Centre,1172.0,474,
2206511.0,1,0.42,7,5,31,51,B2,Diesel,B,60,Centre,241171.16,217,26-35
2206540.0,1,1.0,7,6,50,50,B2,Regular,E,4128,Pays-de-la-Loire,103.73,350,36-50
2206577.0,1,0.58,8,3,51,68,B2,Diesel,C,136,Bretagne,1172.0,408,51-70
2206594.0,1,1.0,6,3,37,57,B6,Diesel,E,3258,Ile-de-France,459.83,222,36-50
2206633.0,1,1.0,9,11,27,64,B1,Regular,C,149,Pays-de-la-Loire,1770.11,243,26-35
2206651.0,1,1.0,4,6,69,50,B2,Regular,A,15,Centre,384.05,276,51-70
2206707.0,1,1.0,6,3,65,62,B1,Diesel,A,15,Centre,1172.0,390,51-70
2206722.0,1,1.0,7,10,89,100,B3,Regular,A,15,Centre,1172.0,623,
2206749.0,1,0.85,5,13,40,50,B12,Diesel,C,142,Pays-de-la-Loire,1172.0,200,36-50
2206756.0,1,0.91,9,4,30,95,B4,Regular,E,5449,Rhone-Alpes,2672.0,270,26-35
2206788.0,1,1.0,6,6,45,50,B6,Diesel,C,473,Bretagne,231.05,270,36-50
2206900.0,1,0.74,7,5,59,50,B10,Diesel,E,4393,Ile-de-France,1292.55,413,51-70
2206988.0,1,0.44,6,10,36,50,B1,Diesel,C,109,Centre,3187.61,216,36-50
2206989.0,1,1.0,6,10,67,50,B1,Diesel,A,30,Centre,204.93,402,51-70
2207000.0,1,1.0,9,15,74,50,B1,Regular,C,204,Pays-de-la-Loire,1172.0,666,
2207007.0,1,1.0,4,15,82,50,B1,Regular,C,115,Centre,1172.0,328,
2207016.0,1,1.0,5,8,45,50,B2,Diesel,C,321,Ile-de-France,78.4,225,36-50
2207029.0,1,0.59,6,6,57,50,B2,Diesel,C,141,Rhone-Alpes,274.0,342,51-70
2207101.0,1,1.0,9,11,32,60,B10,Diesel,B,51,Pays-de-la-Loire,1172.0,288,26-35
2207121.0,1,1.0,10,4,40,71,B12,Diesel,A,25,Rhone-Alpes,1172.0,400,36-50
2207214.0,1,1.0,6,16,38,50,B2,Regular,C,405,Centre,1172.0,228,36-50
2207262.0,1,1.0,10,10,52,50,B2,Regular,F,27000,Ile-de-France,147.96,520,51-70
2207274.0,1,1.0,9,15,57,50,B2,Regular,E,5449,Rhone-Alpes,120.86,513,51-70
2207298.0,1,0.63,8,4,41,50,B12,Diesel,E,4579,Provence-Alpes-Cotes-D'Azur,870.72,328,36-50
2207310.0,1,0.83,7,10,36,57,B3,Regular,E,5449,Rhone-Alpes,1946.28,252,36-50
2207314.0,1,1.0,9,15,56,50,B13,Regular,C,109,Centre,82.07,504,51-70
2207366.0,1,0.86,6,10,60,59,B3,Diesel,E,4646,Rhone-Alpes,1872.0,360,51-70
2207376.0,1,0.27,5,6,29,76,B1,Regular,F,17140,Ile-de-France,159.53,145,26-35
2207378.0,1,0.83,6,7,36,57,B2,Diesel,E,3386,Bretagne,221.62,216,36-50
2207458.0,1,0.66,6,9,48,50,B1,Diesel,C,155,Centre,1172.0,288,36-50
2207459.0,1,0.37,6,3,29,60,B6,Diesel,B,86,Centre,78.17,174,26-35
2207501.0,1,1.0,5,13,48,62,B2,Regular,C,204,Pays-de-la-Loire,4062.23,240,36-50
2207574.0,1,0.98,7,0,28,64,B3,Diesel,A,37,Centre,954.21,196,26-35
2207579.0,1,1.0,6,7,43,58,B6,Diesel,E,3021,Bretagne,1047.85,258,36-50
2207668.0,1,0.96,6,5,62,50,B2,Diesel,A,19,Centre,20.29,372,51-70
2207690.0,1,1.0,11,4,40,88,B1,Diesel,E,8455,Rhone-Alpes,314.23,440,36-50
2207705.0,1,1.0,9,8,27,75,B1,Regular,B,76,Rhone-Alpes,1260.5,243,26-35
2207737.0,1,0.63,11,6,55,118,B10,Regular,F,16533,Ile-de-France,1172.0,605,51-70
2207738.0,1,1.0,7,5,48,50,B1,Regular,F,27000,Ile-de-France,571.25,336,36-50
2207753.0,1,0.39,4,11,33,51,B2,Regular,E,3859,Rhone-Alpes,652.33,132,26-35
2207827.0,1,1.0,10,2,62,58,B1,Diesel,C,413,Aquitaine,1172.0,620,51-70
2207834.0,1,0.55,5,2,36,106,B5,Diesel,C,223,Centre,1172.0,180,36-50
2207846.0,1,1.0,6,10,53,50,B1,Diesel,C,405,Centre,65.18,318,51-70
2207860.0,1,1.0,6,6,82,80,B5,Regular,D,1457,Pays-de-la-Loire,1172.0,492,
2207891.0,1,0.27,11,7,44,55,B1,Regular,A,12,Centre,955.08,484,36-50
2207892.0,1,1.0,6,4,44,50,B1,Diesel,A,12,Centre,1172.0,264,36-50
2207948.0,1,1.0,6,10,49,50,B1,Diesel,E,4792,Ile-de-France,1754.61,294,36-50
2207965.0,1,1.0,5,6,51,50,B3,Diesel,D,747,Bretagne,1172.0,255,51-70
2207984.0,1,0.21,7,11,54,50,B2,Regular,D,1385,Bretagne,1172.0,378,51-70
2207985.0,1,0.78,8,15,54,58,B13,Diesel,D,1385,Bretagne,1172.0,432,51-70
2207987.0,1,0.77,11,3,64,50,B11,Regular,D,1002,Rhone-Alpes,76.01,704,51-70
2208012.0,1,1.0,10,8,35,73,B2,Regular,D,1385,Bretagne,99.65,350,26-35
2208169.0,1,1.0,9,6,64,65,B13,Regular,C,405,Centre,1172.0,576,51-70
2208225.0,1,0.25,8,7,30,64,B1,Diesel,D,1165,Bretagne,5172.0,240,26-35
2208241.0,1,0.5,10,4,47,50,B12,Diesel,F,10068,Ile-de-France,1172.0,470,36-50
2208271.0,1,0.78,6,4,34,50,B1,Diesel,C,186,Centre,1172.0,204,26-35
2208289.0,1,1.0,7,12,42,50,B5,Regular,C,298,Centre,249.11,294,36-50
2208309.0,1,1.0,13,16,36,50,B1,Diesel,B,84,Centre,1172.0,468,36-50
2208338.0,1,0.49,6,6,45,58,B1,Diesel,C,298,Centre,586.0,270,36-50
2208372.0,1,1.0,7,2,53,52,B1,Diesel,E,4116,Centre,74.14,371,51-70
2208380.0,1,1.0,10,6,73,50,B2,Regular,B,99,Ile-de-France,23.09,730,
2208415.0,1,1.0,6,14,84,50,B5,Regular,E,3258,Ile-de-France,1172.0,504,
2208436.0,1,1.0,10,9,63,50,B12,Regular,B,70,Rhone-Alpes,1388.16,630,51-70
2208484.0,1,1.0,7,1,37,62,B5,Diesel,C,453,Aquitaine,1172.0,259,36-50
2208551.0,1,0.13,6,6,29,100,B1,Diesel,C,473,Rhone-Alpes,2154.29,174,26-35
2208587.0,1,1.0,7,17,73,74,B3,Regular,A,36,Aquitaine,1172.0,511,
2208642.0,1,0.84,7,1,56,50,B1,Diesel,C,132,Centre,305.0,392,51-70
2208677.0,1,1.0,4,7,64,63,B1,Regular,C,196,Centre,1172.0,256,51-70
2208684.0,1,1.0,7,3,45,50,B1,Regular,C,141,Rhone-Alpes,1172.0,315,36-50
2208705.0,1,0.56,4,14,53,50,B2,Regular,C,167,Pays-de-la-Loire,2768.0,212,51-70
2208742.0,1,0.75,5,10,57,50,B5,Diesel,C,156,Bretagne,70000.0,285,51-70
2208827.0,1,0.69,9,11,34,60,B3,Regular,E,2715,Provence-Alpes-Cotes-D'Azur,1751.11,306,26-35
2208843.0,2,0.9,6,1,55,50,B2,Diesel,D,747,Bretagne,1172.0,330,51-70
2208843.0,2,0.9,6,1,55,50,B2,Diesel,D,747,Bretagne,1172.0,330,51-70
2208866.0,1,0.52,5,13,51,50,B2,Diesel,C,434,Aquitaine,150.0,255,51-70
2208872.0,1,0.58,5,9,22,76,B2,Diesel,A,29,Centre,78.16,110,18-25
2208881.0,1,0.81,5,3,21,85,B1,Diesel,B,50,Centre,446.35,105,18-25
2208953.0,1,1.0,6,14,53,56,B1,Diesel,B,79,Poitou-Charentes,1689.24,318,51-70
2208970.0,1,1.0,4,7,65,50,B6,Regular,C,298,Centre,1215.61,260,51-70
2209003.0,1,1.0,7,2,52,50,B11,Diesel,C,106,Centre,161.56,364,51-70
2209032.0,1,0.64,7,13,43,50,B1,Regular,B,76,Haute-Normandie,799.99,301,36-50
2209100.0,1,0.48,5,7,39,60,B3,Diesel,D,1313,Centre,114.41,195,36-50
2209119.0,1,0.49,6,6,19,72,B2,Diesel,C,106,Centre,1172.0,114,18-25
2209128.0,1,0.85,12,1,49,50,B12,Diesel,C,214,Bourgogne,1463.46,588,36-50
2209179.0,1,1.0,7,4,49,50,B1,Regular,C,102,Poitou-Charentes,75.18,343,36-50
2209220.0,1,0.2,4,14,46,73,B2,Diesel,D,1601,Nord-Pas-de-Calais,19350.0,184,36-50
2209259.0,1,0.33,7,11,56,50,B5,Regular,A,24,Centre,24172.0,392,51-70
2209283.0,1,0.66,6,3,37,76,B12,Regular,C,473,Bretagne,429.5,222,36-50
2209424.0,1,1.0,7,12,50,50,B2,Diesel,D,568,Pays-de-la-Loire,1911.0,350,36-50
2209432.0,1,0.67,6,6,23,140,B5,Regular,C,165,Bretagne,1172.0,138,18-25
2209457.0,1,0.7,4,15,50,62,B1,Regular,C,112,Centre,1172.0,200,36-50
2209532.0,1,0.51,7,2,52,68,B4,Regular,E,3628,Rhone-Alpes,1532.06,364,51-70
2209580.0,1,1.0,7,2,40,50,B2,Diesel,C,174,Bretagne,1172.0,280,36-50
2209596.0,1,1.0,4,2,23,90,B1,Regular,C,118,Provence-Alpes-Cotes-D'Azur,1172.0,92,18-25
2209613.0,1,0.31,7,15,59,80,B2,Regular,B,65,Rhone-Alpes,1172.0,413,51-70
2209731.0,1,1.0,5,10,43,50,B5,Diesel,E,4128,Pays-de-la-Loire,1262.19,215,36-50
2209768.0,1,1.0,4,4,70,56,B1,Regular,B,91,Centre,586.0,280,51-70
2209786.0,1,1.0,6,11,49,68,B2,Diesel,C,283,Pays-de-la-Loire,2172.0,294,36-50
2209850.0,1,1.0,5,8,49,62,B5,Diesel,A,26,Centre,1172.0,245,36-50
2209887.0,1,0.65,5,4,55,50,B3,Regular,B,93,Poitou-Charentes,1172.0,275,51-70
2209888.0,1,0.45,6,7,35,71,B13,Diesel,D,1385,Bretagne,128902.06,210,26-35
2210035.0,1,1.0,8,2,53,54,B10,Diesel,C,347,Bretagne,1076.42,424,51-70
2210038.0,1,0.47,12,2,45,50,B10,Diesel,C,298,Rhone-Alpes,1172.0,540,36-50
2210068.0,1,0.59,5,9,45,58,B2,Regular,C,373,Aquitaine,1219.74,225,36-50
2210071.0,1,1.0,6,2,36,62,B3,Regular,E,3946,Rhone-Alpes,1172.0,216,36-50
2210087.0,1,0.74,7,11,36,50,B1,Regular,C,247,Bretagne,1172.0,252,36-50
2210098.0,1,1.0,6,10,45,58,B1,Regular,E,9422,Ile-de-France,76.01,270,36-50
2210122.0,1,0.58,6,10,45,62,B3,Diesel,C,473,Bretagne,1172.0,270,36-50
2210218.0,1,0.21,6,17,20,50,B1,Diesel,D,741,Centre,142.11,120,18-25
2210261.0,2,1.0,6,5,54,86,B1,Diesel,B,83,Centre,586.0,324,51-70
2210261.0,2,1.0,6,5,54,86,B1,Diesel,B,83,Centre,1172.0,324,51-70
2210292.0,1,0.82,8,3,41,62,B6,Regular,B,66,Rhone-Alpes,1172.0,328,36-50
2210302.0,1,0.84,4,14,54,50,B5,Regular,D,983,Pays-de-la-Loire,3266.4,216,51-70
2210328.0,1,0.41,6,8,50,52,B2,Diesel,A,41,Centre,1945.2,300,36-50
2210340.0,1,1.0,6,9,47,118,B2,Diesel,B,91,Pays-de-la-Loire,1172.0,282,36-50
2210359.0,2,1.0,6,12,52,50,B1,Regular,C,473,Bretagne,1172.0,312,51-70
2210359.0,2,1.0,6,12,52,50,B1,Regular,C,473,Bretagne,1172.0,312,51-70
2210395.0,1,1.0,6,9,33,85,B1,Diesel,B,52,Bretagne,3487.6,198,26-35
2210400.0,1,0.77,8,7,23,95,B2,Diesel,D,1127,Centre,938.51,184,18-25
2210401.0,1,1.0,6,12,58,50,B2,Diesel,B,56,Centre,1172.0,348,51-70
2210416.0,1,0.93,5,7,47,50,B1,Regular,D,1054,Centre,470.64,235,36-50
2210481.0,1,1.0,6,7,49,50,B2,Diesel,D,1403,Provence-Alpes-Cotes-D'Azur,8.41,294,36-50
2210489.0,1,0.96,4,5,49,50,B1,Regular,B,93,Poitou-Charentes,186.39,196,36-50
2210498.0,1,1.0,6,1,43,55,B3,Diesel,C,283,Basse-Normandie,1172.0,258,36-50
2210525.0,2,0.98,4,2,49,96,B3,Diesel,A,37,Centre,1172.0,196,36-50
2210525.0,2,0.98,4,2,49,96,B3,Diesel,A,37,Centre,649.01,196,36-50
2210541.0,1,1.0,5,15,60,58,B1,Diesel,C,104,Bretagne,1172.0,300,51-70
2210558.0,1,1.0,11,3,34,60,B12,Regular,F,27000,Ile-de-France,1172.0,374,26-35
2210594.0,1,1.0,7,15,61,65,B2,Regular,E,3457,Rhone-Alpes,1172.0,427,51-70
2210599.0,1,0.41,5,2,52,50,B1,Regular,C,369,Centre,1172.0,260,51-70
2210602.0,1,0.7,5,2,46,50,B1,Diesel,C,179,Ile-de-France,2058.18,230,36-50
2210664.0,1,1.0,5,12,23,106,B5,Diesel,C,163,Pays-de-la-Loire,1172.0,115,18-25
2210669.0,2,1.0,6,9,23,100,B3,Diesel,D,1313,Centre,114.26,138,18-25
2210669.0,2,1.0,6,9,23,100,B3,Diesel,D,1313,Centre,1172.0,138,18-25
2210675.0,1,1.0,7,8,58,50,B2,Diesel,C,140,Centre,1172.0,406,51-70
2210681.0,1,1.0,7,1,45,72,B1,Regular,A,45,Centre,1172.0,315,36-50
2210712.0,1,0.67,7,1,23,72,B10,Diesel,C,139,Bretagne,1172.0,161,18-25
2210727.0,1,0.71,7,3,38,55,B10,Diesel,C,291,Ile-de-France,88.65,266,36-50
2210835.0,1,0.7,7,2,48,72,B3,Diesel,D,1313,Centre,1172.0,336,36-50
2211009.0,1,1.0,13,1,64,52,B13,Regular,E,3317,Provence-Alpes-Cotes-D'Azur,2601.07,832,51-70
2211041.0,1,1.0,5,1,48,76,B3,Regular,F,27000,Ile-de-France,1405.35,240,36-50
2211082.0,1,1.0,6,4,75,55,B1,Diesel,C,122,Basse-Normandie,1172.0,450,
2211108.0,1,0.31,6,5,60,56,B2,Diesel,E,3317,Provence-Alpes-Cotes-D'Azur,733.67,360,51-70
2211115.0,1,0.83,6,5,44,50,B6,Diesel,E,2715,Provence-Alpes-Cotes-D'Azur,1172.0,264,36-50
2211124.0,1,0.55,9,14,50,50,B1,Regular,E,6689,Ile-de-France,1172.0,450,36-50
2211132.0,1,0.27,5,5,31,71,B3,Diesel,C,171,Languedoc-Roussillon,5172.0,155,26-35
2211153.0,1,0.9,5,13,36,50,B2,Diesel,C,221,Bretagne,1229.34,180,36-50
2211170.0,1,1.0,6,15,25,112,B1,Diesel,E,4128,Pays-de-la-Loire,1172.0,150,18-25
2211172.0,1,0.35,5,12,22,85,B2,Diesel,E,4436,Basse-Normandie,1172.0,110,18-25
2211207.0,1,1.0,6,2,28,67,B2,Regular,D,1403,Provence-Alpes-Cotes-D'Azur,2172.0,168,26-35
2211232.0,1,0.69,6,4,32,76,B1,Diesel,E,3744,Provence-Alpes-Cotes-D'Azur,5828.32,192,26-35
2211246.0,1,0.81,6,12,48,62,B1,Regular,A,40,Centre,5978.64,288,36-50
2211262.0,1,0.9,5,7,21,95,B5,Diesel,C,415,Nord-Pas-de-Calais,423.0,105,18-25
2211283.0,1,0.11,5,4,21,118,B4,Diesel,C,163,Rhone-Alpes,1910.58,105,18-25
2211309.0,1,1.0,4,15,53,50,B2,Regular,A,14,Poitou-Charentes,70.88,212,51-70
2211333.0,1,0.16,4,4,53,50,B4,Regular,C,295,Centre,1580.34,212,51-70
2211358.0,1,0.01,6,10,60,50,B2,Diesel,A,26,Centre,1172.0,360,51-70
2211364.0,1,0.03,9,1,45,80,B6,Regular,D,1704,Rhone-Alpes,5545.27,405,36-50
2211368.0,1,0.79,5,18,47,50,B3,Regular,C,473,Bretagne,1172.0,235,36-50
2211390.0,1,1.0,4,3,50,55,B2,Regular,C,182,Centre,1172.0,200,36-50
2211392.0,1,1.0,6,8,30,100,B3,Diesel,D,634,Bretagne,1172.0,180,26-35
2211410.0,1,0.9,4,16,43,50,B2,Regular,A,34,Centre,2372.71,172,36-50
2211449.0,1,0.85,5,18,54,50,B2,Diesel,D,570,Basse-Normandie,1172.0,270,51-70
2211455.0,1,0.54,5,4,50,62,B3,Regular,E,2252,Rhone-Alpes,1172.0,250,36-50
2211463.0,1,1.0,9,1,49,58,B4,Diesel,A,30,Centre,1172.0,441,36-50
2211470.0,1,0.7,7,10,19,62,B5,Regular,B,61,Ile-de-France,1172.0,133,18-25
2211485.0,1,0.81,7,6,47,50,B4,Regular,A,15,Centre,1172.0,329,36-50
2211490.0,1,1.0,7,16,41,50,B2,Diesel,B,56,Basse-Normandie,1235.03,287,36-50
2211495.0,1,0.93,7,1,29,75,B1,Diesel,D,1753,Rhone-Alpes,1172.0,203,26-35
2211498.0,1,0.36,6,11,49,53,B1,Diesel,C,118,Centre,1515.81,294,36-50
2211499.0,1,0.63,6,12,49,58,B1,Diesel,C,118,Centre,349.24,294,36-50
2211513.0,1,1.0,5,14,51,50,B1,Regular,B,78,Centre,1172.0,255,51-70
2211527.0,1,1.0,5,3,54,50,B3,Regular,A,30,Centre,1172.0,270,51-70
2211535.0,1,1.0,6,13,42,55,B1,Diesel,E,3386,Bretagne,1172.0,252,36-50
2211554.0,1,1.0,7,6,24,80,B1,Regular,C,165,Bretagne,1080.12,168,18-25
2211584.0,1,0.36,6,4,50,50,B2,Diesel,C,182,Centre,26672.0,300,36-50
2211587.0,1,0.48,4,13,53,50,B1,Diesel,A,50,Pays-de-la-Loire,62400.0,212,51-70
2211594.0,1,1.0,5,8,48,62,B2,Regular,C,122,Basse-Normandie,385.09,240,36-50
2211597.0,1,0.06,4,13,49,50,B2,Diesel,A,27,Centre,1172.0,196,36-50
2211600.0,1,0.65,5,10,46,50,B1,Diesel,C,133,Rhone-Alpes,508.09,230,36-50
2211613.0,1,1.0,11,2,44,53,B11,Diesel,B,95,Pays-de-la-Loire,201.0,484,36-50
2211622.0,1,1.0,4,5,65,62,B13,Regular,B,53,Basse-Normandie,1172.0,260,51-70
2211636.0,1,1.0,6,5,25,64,B13,Diesel,F,27000,Ile-de-France,79.79,150,18-25
2211661.0,1,0.41,7,1,52,50,B11,Regular,E,4253,Aquitaine,2672.0,364,51-70
2211664.0,1,1.0,4,12,50,50,B5,Regular,C,105,Centre,1172.0,200,36-50
2211678.0,1,1.0,4,12,45,50,B3,Diesel,E,3946,Rhone-Alpes,90.99,180,36-50
2211694.0,1,0.24,4,6,46,50,B2,Regular,A,40,Centre,4263.48,184,36-50
2211743.0,1,1.0,8,10,35,72,B10,Regular,F,16533,Ile-de-France,81.3,280,26-35
2211752.0,1,1.0,6,10,21,85,B3,Diesel,A,11,Auvergne,2317.28,126,18-25
2211777.0,1,0.92,6,10,33,51,B2,Diesel,A,48,Centre,1172.0,198,26-35
2211856.0,1,0.95,6,1,46,50,B1,Regular,B,56,Basse-Normandie,1172.0,276,36-50
2211905.0,1,0.25,6,10,35,50,B5,Regular,C,171,Languedoc-Roussillon,351.27,210,26-35
2211909.0,2,1.0,5,6,51,58,B3,Diesel,C,213,Limousin,803.23,255,51-70
2211909.0,2,1.0,5,6,51,58,B3,Diesel,C,213,Limousin,1172.0,255,51-70
2211918.0,1,1.0,6,5,56,50,B3,Regular,E,3386,Bretagne,222.22,336,51-70
2211930.0,1,0.86,10,14,22,100,B2,Diesel,A,46,Bretagne,1172.0,220,18-25
2211939.0,1,0.76,9,0,53,50,B1,Diesel,C,225,Rhone-Alpes,1486.03,477,51-70
2211942.0,1,0.79,6,10,82,50,B1,Regular,D,1054,Centre,1172.0,492,
2211988.0,1,0.72,7,5,49,50,B12,Regular,E,2044,Centre,1172.0,343,36-50
2212023.0,1,0.69,6,7,53,50,B2,Diesel,D,839,Rhone-Alpes,148.71,318,51-70
